GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
19	19668796	19683509	ZNF101
19	19710472	19733112	ZNF14
19	19785839	19821751	ZNF506
19	19865882	19894674	ZNF253
19	19900913	19963464	ZNF93
19	19997058	20039505	ZNF682
19	20077994	20127076	ZNF90
19	20167214	20200488	ZNF486
19	20535825	20565809	ZNF737
19	20619939	20661596	ZNF626
19	20776304	20809995	ZNF66
19	20923222	20950697	ZNF85
19	21020634	21060050	ZNF430
19	21082159	21125270	ZNF714
19	21142024	21196053	ZNF431
19	21291160	21329425	ZNF708
19	21358930	21379302	ZNF738
19	21397119	21427573	ZNF493
19	21405159	21491266	AC010615.4
19	21496682	21556270	ZNF429
19	21722771	21767579	ZNF100
19	21804949	21852125	ZNF43
19	21932958	22010949	ZNF208
19	22052430	22091480	ZNF257
19	22179089	22215801	ZNF676
19	22286441	22317176	ZNF729
19	22391019	22532485	ZNF98
19	22634324	22667671	ZNF492
19	22752183	22784151	ZNF99
19	22832291	22858667	ZNF723
19	22974883	23003176	ZNF728
19	23075210	23147221	ZNF730
19	23221599	23250390	ZNF724
19	23222755	23274221	AC092329.3
19	23304991	23395471	ZNF91
19	23525631	23687220	ZNF675
19	23739195	23758891	ZNF681
19	23914876	23945159	ZNF726
19	24033405	24129961	ZNF254
19	29205320	29213151	UQCRFS1
19	29526499	29564479	VSTM2B
19	29606283	29617237	POP4
19	29665459	29675477	PLEKHF1
19	29698886	29715789	C19orf12
19	29811991	29824312	CCNE1
19	29923644	30016612	URI1
19	30228290	30713538	ZNF536
19	31149979	31349436	TSHZ3
19	32345594	32387667	ZNF507
19	32405543	32485895	DPY19L3
19	32581190	32587453	PDCD5
19	32597006	32676597	ANKRD27
19	32675848	32678300	RGS9BP
19	32691961	32713796	NUDT19
19	32719753	32829580	TDRD12
19	32830509	32869767	SLC7A9
19	32875925	32971991	CEP89
19	32972209	32978229	FAAP24
19	32978592	33064888	RHPN2
19	33080899	33130542	GPATCH1
19	33132090	33175799	WDR88
19	33177603	33208864	LRP3
19	33208664	33225850	SLC7A10
19	33299934	33302534	CEBPA
19	33373685	33382686	CEBPG
19	33386950	33521791	PEPD
19	33621953	33773509	CHST8
19	33795933	33815763	KCTD15
19	34172504	34229515	LSM14A
19	34254552	34355571	KIAA0355
19	34359480	34402413	GPI
19	34396315	34409364	AC092073.1
19	34404399	34426168	PDCD2L
19	34428352	34471251	UBA2
19	34481758	34512304	WTIP
19	34593329	34675699	SCGB2B2
19	34677639	34686397	ZNF302
19	34734155	34745378	ZNF181
19	34758073	34773229	ZNF599
19	34926903	34945170	ZNF30
19	34956354	34964229	ZNF792
19	34994784	35026471	GRAMD1A
19	35030470	35040449	SCN1B
19	35040506	35066571	HPN
19	35106510	35124297	AC020907.6
19	35115879	35124324	FXYD3
19	35124513	35142451	LGI4
19	35138808	35143109	FXYD1
19	35143250	35154301	FXYD7
19	35154730	35169881	FXYD5
19	35224800	35228729	FAM187B
19	35248330	35267964	LSR
19	35268962	35279821	USF2
19	35280716	35285143	HAMP
19	35292125	35313807	MAG
19	35319261	35347361	CD22
19	35351552	35353862	FFAR1
19	35358460	35360489	FFAR3
19	35370929	35372962	GPR42
19	35443907	35451767	FFAR2
19	35487324	35495558	KRTDAP
19	35497220	35513658	DMKN
19	35523367	35528351	SBSN
19	35533455	35545319	GAPDHS
19	35545600	35547526	TMEM147
19	35550031	35563658	ATP4A
19	35586161	35587296	PMIS2
19	35612735	35625355	HAUS5
19	35629030	35637686	RBM42
19	35641745	35644871	ETV2
19	35648323	35658782	COX6B1
19	35666516	35678483	UPK1A
19	35704558	35717038	ZBTB32
19	35718019	35738878	KMT2B
19	35738801	35742453	IGFLR1
19	35739252	35745432	AD000671.2
19	35742464	35745445	U2AF1L4
19	35745600	35747519	PSENEN
19	35745678	35754519	AD000671.1
19	35748361	35754519	LIN37
19	35754566	35758079	HSPB6
19	35758143	35771028	PROSER3
19	35774532	35788822	ARHGAP33
19	35799988	35813299	PRODH2
19	35825964	35869287	NPHS1
19	35855861	35867109	KIRREL2
19	35867899	35879791	APLP1
19	35887653	35902303	NFKBID
19	35902529	35904377	HCST
19	35904401	35908295	TYROBP
19	35935358	35945767	LRFN3
19	35995199	35996315	SDHAF1
19	36003307	36008813	SYNE4
19	36009120	36014239	ALKBH6
19	36014660	36033343	CLIP3
19	36034984	36054739	THAP8
19	36054881	36105108	WDR62
19	36111151	36113711	OVOL3
19	36113709	36115213	POLR2I
19	36114289	36125947	TBCB
19	36139953	36150353	CAPNS1
19	36150922	36152449	COX7A1
19	36182060	36246257	ZNF565
19	36214602	36238774	ZNF146
19	36334453	36379201	ZFP14
19	36383120	36418644	ZFP82
19	36445119	36489902	ZNF566
19	36510687	36528271	ZNF260
19	36534774	36605276	ZNF529
19	36604817	36634114	ZNF382
19	36636618	36666853	ZNF461
19	36687612	36727701	ZNF567
19	36714383	36772825	ZNF850
19	36817428	36850787	ZNF790
19	36850361	36913029	ZNF345
19	36888124	36916291	ZNF829
19	36916329	36998700	ZNF568
19	37007857	37130368	ZNF420
19	37093019	37210512	AC012309.1
19	37106734	37172741	ZNF585A
19	37181579	37218153	ZNF585B
19	37217926	37248738	ZNF383
19	37312837	37369365	ZNF875
19	37371061	37393066	ZNF527
19	37411155	37469275	ZNF569
19	37467585	37488652	ZNF570
19	37506939	37548762	ZNF793
19	37551406	37614179	ZNF540
19	37554782	37594792	ZNF571
19	37613749	37692337	ZFP30
19	37667751	37692315	ZNF781
19	37689865	37719188	AC093227.2
19	37696371	37719761	ZNF607
19	37735833	37817300	ZNF573
19	37884823	37906677	WDR87
19	37907208	38208369	SIPA1L3
19	38211006	38229714	DPF1
19	38244035	38292615	SPINT2
19	38251237	38256532	PPP1R14A
19	38289151	38304910	AC011479.1
19	38303558	38317273	YIF1B
19	38304164	38305006	C19orf33
19	38319845	38332076	KCNK6
19	38335775	38370943	CATSPERG
19	38374536	38383824	PSMD8
19	38384267	38388082	GGN
19	38388421	38399587	SPRED3
19	38403135	38409088	FAM98C
19	38409051	38426305	RASGRP4
19	38433699	38587564	RYR1
19	38587641	38618882	MAP4K1
19	38619082	38636955	EIF3K
19	38647649	38731589	ACTN4
19	38730187	38769904	CAPN12
19	38770971	38773492	LGALS7
19	38789200	38791754	LGALS7B
19	38801671	38812945	LGALS4
19	38815422	38831841	ECH1
19	38817471	38840178	AC008982.1
19	38836388	38852347	HNRNPL
19	38867830	38878275	RINL
19	38878555	38899862	SIRT2
19	38899700	38908893	NFKBIB
19	38908980	38912158	CCER2
19	38915266	38930896	SARS2
19	38915404	38949855	AC011455.2
19	38930548	38933162	MRPS12
19	38941401	38975742	FBXO17
19	38990714	39032785	FBXO27
19	39083913	39111493	ACP7
19	39125770	39182816	PAK4
19	39196964	39201884	NCCRP1
19	39202831	39204266	SYCN
19	39243553	39245129	IFNL3
19	39268514	39270092	IFNL2
19	39296407	39298673	IFNL1
19	39306568	39315336	LRFN1
19	39328353	39342372	GMFG
19	39342396	39385710	SAMD4B
19	39385629	39391154	PAF1
19	39391303	39400641	MED29
19	39406847	39409412	ZFP36
19	39412669	39428415	PLEKHG2
19	39433137	39435949	RPS16
19	39436156	39476670	SUPT5H
19	39480412	39493785	TIMM50
19	39498895	39508481	DLL3
19	39515113	39520686	SELENOV
19	39530987	39532852	EID2B
19	39538707	39540161	EID2
19	39602501	39607474	LGALS13
19	39655913	39660647	LGALS16
19	39704481	39709444	LGALS14
19	39731255	39738029	CLC
19	39776595	39786167	LEUTX
19	39825350	39834201	DYRK1B
19	39834458	39846379	FBL
19	39863323	39934626	FCGBP
19	39971165	39981764	PSMC4
19	39984134	40021038	ZNF546
19	40028260	40056231	ZNF780B
19	40069152	40090938	ZNF780A
19	40191426	40215575	MAP3K10
19	40216058	40218399	TTC9B
19	40222208	40226697	CNTD2
19	40230317	40285536	AKT2
19	40319536	40348527	C19orf47
19	40348456	40380439	PLD3
19	40379271	40390181	HIPK4
19	40393768	40413366	PRX
19	40421589	40425992	SERTAD1
19	40440844	40444335	SERTAD3
19	40447765	40465764	BLVRB
19	40466241	40576464	SPTBN4
19	40576853	40591399	SHKBP1
19	40592883	40629818	LTBP4
19	40665905	40690972	NUMBL
19	40691530	40718207	COQ8B
19	40717112	40740860	ITPKC
19	40740856	40751553	C19orf54
19	40750637	40765389	SNRPA
19	40771648	40777490	MIA
19	40771648	40796943	MIA-RAB4B
19	40778216	40796942	RAB4B
19	40778242	40808418	RAB4B-EGLN2
19	40798996	40808434	EGLN2
19	40801297	40898282	AC008537.1
19	40843541	40850447	CYP2A6
19	40875439	40882752	CYP2A7
19	40991282	41018398	CYP2B6
19	41088451	41096195	CYP2A13
19	41114432	41128381	CYP2F1
19	41193210	41207539	CYP2S1
19	41219223	41261766	AXL
19	41262496	41307787	HNRNPUL1
19	41301587	41353922	TGFB1
19	41310172	41324873	CCDC97
19	41350853	41425001	AC011462.1
19	41350911	41384083	TMEM91
19	41354417	41364165	B9D2
19	41386374	41397359	EXOSC5
19	41397808	41425002	BCKDHA
19	41425359	41428730	B3GNT8
19	41431318	41440717	DMAC2
19	41443156	41444765	ERICH4
19	41549518	41586844	CEACAM21
19	41618971	41627074	CEACAM4
19	41673303	41706976	CEACAM7
19	41708585	41729798	CEACAM5
19	41708657	41756737	AC243967.1
19	41750977	41772211	CEACAM6
19	41796587	41811554	CEACAM3
19	41837074	41844697	LYPD4
19	41844743	41852333	DMRTC2
19	41860255	41872925	RPS19
19	41877120	41881372	CD79A
19	41883161	41930150	ARHGEF1
19	41907705	41928516	ERFL
19	41956681	41959321	RABAC1
19	41956879	41994232	AC010616.1
19	41966582	41997497	ATP1A3
19	41998321	42069498	GRIK5
19	42068477	42081552	ZNF574
19	42086110	42196585	POU2F2
19	42198598	42220140	DEDD2
19	42220312	42228201	ZNF526
19	42230190	42242625	GSK3A
19	42234583	42255132	AC006486.1
19	42247569	42255128	ERF
19	42268537	42295797	CIC
19	42297033	42303546	PAFAH1B3
19	42302098	42310821	PRR19
19	42313309	42325064	TMEM145
19	42325609	42378769	MEGF8
19	42387019	42390297	CNFN
19	42401514	42427388	LIPE
19	42428278	42442946	CXCL17
19	42507304	42561234	CEACAM1
19	42580243	42595055	CEACAM8
19	42721638	42740481	PSG3
19	42752686	42855691	PSG8
19	42866464	42879822	PSG1
19	42902079	42919563	PSG6
19	42924132	42937207	PSG7
19	43007656	43026474	PSG11
19	43064209	43083045	PSG2
19	43166256	43186536	PSG5
19	43192702	43207299	PSG4
19	43211791	43269530	PSG9
19	43353686	43363172	CD177
19	43401496	43418597	TEX101
19	43460787	43465608	LYPD3
19	43474954	43504935	PHLDB3
19	43506719	43527230	ETHE1
19	43525497	43536130	ZNF575
19	43543040	43580473	XRCC1
19	43554692	43593036	L34079.1
19	43575801	43583964	PINLYP
19	43584369	43596135	IRGQ
19	43596392	43601157	ZNF576
19	43596617	43614498	SRRM5
19	43607224	43619629	ZNF428
19	43622368	43639850	CADM4
19	43646095	43670547	PLAUR
19	43716076	43720021	IRGC
19	43727983	43754962	SMG9
19	43766533	43781257	KCNN4
19	43785874	43827206	LYPD5
19	43827321	43852017	ZNF283
19	43872365	43901385	ZNF404
19	43912624	43935282	ZNF45
19	43951223	43967709	ZNF221
19	43967862	43998326	ZNF155
19	44002957	44013924	ZNF230
19	44025342	44033110	ZNF222
19	44025354	44087318	AC067968.1
19	44051367	44067999	ZNF223
19	44072159	44089613	ZNF284
19	44094339	44109886	ZNF224
19	44112181	44134822	ZNF225
19	44141554	44160313	ZNF234
19	44165073	44178381	ZNF226
19	44207547	44237268	ZNF227
19	44228729	44305046	ZNF235
19	44259880	44275317	ZNF233
19	44326555	44367217	ZNF112
19	44329695	44401608	AC245748.1
19	44382298	44401608	ZNF285
19	44417519	44448578	ZNF229
19	44474428	44500524	ZNF180
19	44501677	44529788	CEACAM20
19	44613563	44636781	IGSF23
19	44643798	44666162	PVR
19	44662278	44684359	CEACAM19
19	44699151	44710718	CEACAM16
19	44747705	44760044	BCL3
19	44777869	44800652	CBLC
19	44809059	44821421	BCAM
19	44846175	44889223	NECTIN2
19	44890569	44903689	TOMM40
19	44905791	44909393	APOE
19	44914247	44919349	APOC1
19	44942237	44945496	APOC4
19	44942238	44949565	APOC4-APOC2
19	44945971	44949566	APOC2
19	44954585	44993341	CLPTM1
19	45001449	45038198	RELB
19	45039045	45070956	CLASRP
19	45071500	45076587	ZNF296
19	45079195	45091518	GEMIN7
19	45079288	45305284	MARK4
19	45091396	45148077	PPP1R37
19	45149750	45158737	NKPD1
19	45162928	45178237	TRAPPC6A
19	45178745	45216933	BLOC1S3
19	45212621	45245431	EXOC3L2
19	45306413	45322875	CKM
19	45333434	45351520	KLC3
19	45349837	45370918	ERCC2
19	45379638	45406349	PPP1R13L
19	45406209	45410766	CD3EAP
19	45407333	45478828	ERCC1
19	45467995	45475179	FOSB
19	45485294	45497055	RTN2
19	45488777	45502510	PPM1N
19	45506579	45526983	VASP
19	45527427	45602212	OPA3
19	45589764	45602212	GPR4
19	45606994	45645629	EML2
19	45668221	45683722	GIPR
19	45687454	45692569	SNRPD2
19	45692666	45703989	QPCTL
19	45710629	45730896	FBXO46
19	45733251	45764534	BHMG1
19	45764785	45769252	SIX5
19	45769717	45782552	DMPK
19	45779437	45785973	AC011530.1
19	45782947	45792845	DMWD
19	45795713	45815308	RSPH6A
19	45815410	45863194	SYMPK
19	45863989	45873797	FOXA3
19	45883608	45886141	IRF2BP1
19	45890023	45902613	MYPOP
19	45913214	45914778	NANOS2
19	45933734	45973865	NOVA2
19	45995461	46021318	CCDC61
19	46019153	46023053	PGLYRP1
19	46039748	46077118	IGFL4
19	46120067	46124688	IGFL3
19	46143106	46161299	IGFL2
19	46229742	46231243	IGFL1
19	46297046	46343433	HIF3A
19	46347087	46392981	PPP5C
19	46410329	46413564	CCDC8
19	46424697	46428951	PNMA8C
19	46466491	46471563	PNMA8A
19	46480796	46601200	PPP5D1
19	46486906	46495879	PNMA8B
19	46601074	46610782	CALM3
19	46620468	46625089	PTGIR
19	46634076	46634685	GNG8
19	46647551	46661182	DACT3
19	46674275	46717127	PRKD2
19	46719511	46746994	STRN4
19	46746046	46776988	FKRP
19	46774883	46788594	SLC1A5
19	46838136	46850992	AP2S1
19	46860997	47005077	ARHGAP35
19	47019837	47045775	NPAS1
19	47045909	47048624	TMEM160
19	47064187	47113776	ZC3H4
19	47113274	47210636	SAE1
19	47220822	47232766	BBC3
19	47255980	47273701	CCDC9
19	47274885	47275723	INAFM1
19	47290023	47322066	C5AR1
19	47332175	47347329	C5AR2
19	47349315	47382704	DHX34
19	47403124	47419527	MEIS3
19	47428017	47471893	SLC8A2
19	47475150	47484265	KPTN
19	47487637	47515091	NAPA
19	47520685	47555856	ZNF541
19	47608196	47703277	BICRA
19	47713422	47743134	EHD2
19	47745546	47757058	NOP53
19	47778585	47784686	SELENOW
19	47801243	47819051	TPRX1
19	47819779	47843330	CRX
19	47870467	47886315	SULT2A1
19	47968046	47992170	BSPH1
19	47994632	48025154	ELSPBP1
19	48029383	48044079	CABP5
19	48047843	48110817	PLA2G4C
19	48115445	48170603	LIG1
19	48170680	48197620	ZSWIM9
19	48180770	48255946	CARD8
19	48270081	48287608	ZNF114
19	48296457	48321894	CCDC114
19	48321509	48330553	EMP3
19	48332356	48364059	TMEM143
19	48364367	48376377	SYNGR4
19	48382575	48391551	KDELR1
19	48394875	48444931	GRIN2D
19	48445841	48457022	GRWD1
19	48455509	48466980	KCNJ14
19	48465837	48472431	AC008403.1
19	48469208	48482314	CYTH2
19	48485271	48513935	LMTK3
19	48552075	48599425	SULT2B1
19	48600810	48614854	FAM83E
19	48606742	48607714	SPACA4
19	48615328	48619184	RPL18
19	48619291	48630717	SPHK2
19	48630030	48637379	DBP
19	48637946	48646187	CA11
19	48661407	48673081	NTN5
19	48695971	48705951	FUT2
19	48712725	48719725	MAMSTR
19	48720585	48740610	RASIP1
19	48740852	48746909	IZUMO1
19	48748011	48755390	FUT1
19	48755524	48758333	FGF21
19	48795062	48811029	BCAT2
19	48813018	48836510	HSD17B14
19	48837097	48868617	PLEKHA4
19	48872421	48876058	PPP1R15A
19	48880967	48898744	TULP2
19	48900312	48923372	NUCB1
19	48933699	48944969	DHDH
19	48954815	48961798	BAX
19	48965309	48966879	FTL
19	48968130	48993310	GYS1
19	48993562	49015970	RUVBL2
19	49015980	49017090	LHB
19	49017496	49020523	AC008687.4
19	49022869	49024333	CGB3
19	49022953	49036895	AC008687.1
19	49031912	49033238	CGB2
19	49035610	49036895	CGB1
19	49043848	49045311	CGB5
19	49047638	49049106	CGB8
19	49054275	49058860	CGB7
19	49055793	49065076	AC008687.8
19	49061066	49065054	NTF4
19	49067418	49072941	KCNA7
19	49085419	49108605	SNRNP70
19	49114324	49118460	LIN7B
19	49118402	49119143	C19orf73
19	49119544	49151026	PPFIA3
19	49151198	49155396	HRC
19	49157741	49211836	TRPM4
19	49289638	49325215	SLC6A16
19	49335171	49343335	CD37
19	49340595	49362457	TEAD2
19	49361783	49375116	DKKL1
19	49388219	49417990	CCDC155
19	49422419	49423441	PTH2
19	49423749	49428818	GFY
19	49429401	49442360	SLC17A7
19	49446298	49453497	PIH1D1
19	49453225	49471050	ALDH16A1
19	49462752	49486231	AC010619.1
19	49474207	49486231	FLT3LG
19	49487554	49492308	RPL13A
19	49496365	49499708	RPS11
19	49506816	49526428	FCGRT
19	49528003	49546962	RCN3
19	49555468	49590262	NOSIP
19	49580646	49591004	PRRG2
19	49591182	49626439	PRR12
19	49635292	49640143	RRAS
19	49642209	49658642	SCAF1
19	49659569	49665875	IRF3
19	49665142	49673916	BCL2L12
19	49675786	49689029	PRMT1
19	49688664	49690575	ADM5
19	49690898	49713731	CPT1C
19	49739753	49763306	TSKS
19	49766968	49807113	AP2A1
19	49806866	49817376	FUZ
19	49818279	49840383	MED25
19	49850735	49860744	PTOV1
19	49859882	49878351	PNKP
19	49869033	49878459	AKT1S1
19	49877425	49888750	TBC1D17
19	49889654	49929539	IL4I1
19	49906825	49929763	NUP62
19	49909501	49958391	AC011452.1
19	49928702	49933935	ATF5
19	49948985	49961172	SIGLEC11
19	49976468	50025946	VRK3
19	50025714	50053414	ZNF473
19	50152548	50163195	IZUMO2
19	50188186	50310542	MYH14
19	50311937	50333515	KCNC3
19	50329653	50383388	NR1H2
19	50358477	50365830	NAPSA
19	50384204	50418018	POLD1
19	50415799	50428409	AC020909.1
19	50418938	50431314	SPIB
19	50432892	50466321	MYBPC2
19	50466785	50476848	FAM71E1
19	50476400	50490870	EMC10
19	50505998	50511353	JOSD2
19	50511600	50514690	ASPDH
19	50516892	50568435	LRRC4B
19	50621307	50639881	SYT3
19	50649445	50659310	C19orf81
19	50661827	50719450	SHANK1
19	50723364	50725718	CLEC11A
19	50770464	50771732	GPR32
19	50776141	50793142	AC010325.1
19	50790415	50795219	ACP4
19	50797704	50804929	C19orf48
19	50819146	50823787	KLK1
19	50825289	50837213	KLK15
19	50854915	50860764	KLK3
19	50861568	50880567	KLK2
19	50906352	50910738	KLK4
19	50943303	50953093	KLK5
19	50958631	50969673	KLK6
19	50976468	50984099	KLK7
19	50996007	51002711	KLK8
19	50996018	51009581	AC011473.4
19	51002508	51009634	KLK9
19	51012739	51020175	KLK10
19	51022216	51028039	KLK11
19	51029092	51035230	KLK12
19	51055626	51065114	KLK13
19	51077495	51084245	KLK14
19	51097606	51108409	CTU1
19	51124908	51136651	SIGLEC9
19	51142299	51153526	SIGLEC7
19	51225064	51243860	CD33
19	51246348	51269330	SIGLECL1
19	51311848	51330354	IGLON5
19	51331536	51342124	VSIG10L
19	51345169	51366418	ETFB
19	51350373	51368099	AC008750.8
19	51367098	51369003	CLDND2
19	51371606	51372701	NKG7
19	51379909	51387960	LIM2
19	51388289	51390591	C19orf84
19	51410020	51417803	SIGLEC10
19	51450847	51458456	SIGLEC8
19	51478622	51490952	CEACAM18
19	51491227	51501800	SIGLEC12
19	51517819	51531856	SIGLEC6
19	51571283	51592510	ZNF175
19	51611927	51645545	SIGLEC5
19	51612091	51646889	AC018755.2
19	51642553	51646801	SIGLEC14
19	51689128	51712387	SPACA6
19	51713112	51723994	HAS1
19	51745172	51804110	FPR1
19	51752026	51770531	FPR2
19	51795157	51826190	FPR3
19	51804816	51890950	ZNF577
19	51889235	51905040	ZNF649
19	51927147	51948759	ZNF613
19	51964340	51986856	ZNF350
19	51991332	52008230	ZNF615
19	52012765	52030240	ZNF614
19	52031378	52095738	ZNF432
19	52064466	52095765	ZNF841
19	52113091	52139938	ZNF616
19	52153864	52171643	ZNF836
19	52190048	52229518	PPP2R1A
19	52269587	52296046	ZNF766
19	52297169	52325922	ZNF480
19	52336243	52367778	ZNF610
19	52369917	52385795	ZNF880
19	52397849	52418412	ZNF528
19	52429187	52452315	ZNF534
19	52453553	52516882	ZNF578
19	52527652	52564464	ZNF808
19	52555457	52587174	ZNF701
19	52594060	52690496	ZNF83
19	52702813	52735073	ZNF611
19	52749942	52786807	ZNF600
19	52797408	52857600	ZNF28
19	52838010	52890375	ZNF468
19	52863790	52897693	ZNF320
19	52904417	52923481	ZNF888
19	52928475	52962823	ZNF816-ZNF321P
19	52949379	52962911	ZNF816
19	53013921	53016122	ERVV-1
19	53044740	53051680	ERVV-2
19	53066606	53103436	ZNF160
19	53107879	53133077	ZNF415
19	53124072	53159075	ZNF347
19	53159213	53193386	ZNF665
19	53235381	53254898	ZNF677
19	53258292	53261837	VN1R2
19	53266676	53267723	VN1R4
19	53333749	53356906	ZNF845
19	53365693	53392217	ZNF525
19	53389793	53430413	ZNF765
19	53431984	53461862	AC022137.3
19	53445001	53458261	ZNF761
19	53467733	53496255	ZNF813
19	53519527	53580269	ZNF331
19	53632056	53637009	DPRX
19	53793603	53824394	NLRP12
19	53864763	53876435	MYADM
19	53879190	53907652	PRKCG
19	53909335	53943941	CACNG7
19	53963040	53990215	CACNG8
19	53992288	54012669	CACNG6
19	54040825	54063953	VSTM1
19	54069895	54081365	TARM1
19	54094668	54102692	OSCAR
19	54102728	54109257	NDUFA3
19	54107013	54115675	TFPT
19	54115410	54131719	PRPF31
19	54137749	54155681	CNOT3
19	54155161	54159721	LENG1
19	54160108	54173250	TMC4
19	54173412	54189882	MBOAT7
19	54189938	54194536	TSEN34
19	54200809	54249003	RPS9
19	54216278	54223506	LILRB3
19	54236592	54242791	LILRA6
19	54249431	54257301	LILRB5
19	54273821	54281184	LILRB2
19	54307070	54313166	LILRA5
19	54333185	54339162	LILRA4
19	54351384	54370558	LAIR1
19	54415219	54436904	TTYH1
19	54448887	54462037	LENG8
19	54461732	54463778	LENG9
19	54465026	54473296	CDC42EP5
19	54497879	54510687	LAIR2
19	54572920	54590287	LILRA2
19	54593582	54602381	LILRA1
19	54617158	54637528	LILRB1
19	54643889	54670359	LILRB4
19	54724479	54736536	KIR3DL3
19	54738513	54753052	KIR2DL3
19	54769793	54784322	KIR2DL1
19	54803535	54814517	KIR2DL4
19	54816468	54830778	KIR3DL1
19	54850443	54867207	KIR3DL2
19	54874235	54891420	FCAR
19	54906148	54916140	NCR1
19	54923509	54966312	NLRP7
19	54953130	55001142	NLRP2
19	55013705	55038264	GP6
19	55039108	55071291	RDH13
19	55072020	55087923	EPS8L1
19	55090914	55117637	PPP1R12C
19	55132698	55149206	TNNT1
19	55151767	55157773	TNNI3
19	55154757	55160671	AC010327.2
19	55158661	55166722	DNAAF3
19	55171196	55180289	SYT5
19	55181247	55209506	PTPRH
19	55226639	55229264	TMEM86B
19	55229779	55259017	PPP6R1
19	55262223	55280381	HSPBP1
19	55282072	55312562	BRSK1
19	55312801	55334048	TMEM150B
19	55339853	55348121	KMT5C
19	55349306	55354719	COX6B2
19	55352301	55359516	AC020922.1
19	55354908	55363260	FAM71E2
19	55364382	55370463	IL11
19	55376826	55378246	TMEM190
19	55379244	55384292	TMEM238
19	55385345	55403250	RPL28
19	55399745	55407788	UBE2S
19	55428740	55442863	SHISA7
19	55452985	55462343	ISOC2
19	55463002	55464707	C19orf85
19	55476617	55484487	ZNF628
19	55485188	55487568	NAT14
19	55488404	55519099	SSC5D
19	55529733	55537089	SBK2
19	55540656	55545543	SBK3
19	55576774	55580848	ZNF579
19	55591376	55601970	FIZ1
19	55600022	55603138	ZNF524
19	55605405	55617269	ZNF865
19	55620742	55624601	ZNF784
19	55635016	55643470	ZNF580
19	55635459	55645623	ZNF581
19	55641062	55653161	CCDC106
19	55654146	55674715	U2AF2
19	55675226	55709858	EPN1
19	55708438	55738402	NLRP9
19	55759014	55763175	RFPL4A
19	55769141	55773179	RFPL4AL1
19	55785397	55836800	NLRP11
19	55836540	55881855	NLRP4
19	55891699	55932336	NLRP13
19	55947832	55988629	NLRP8
19	55999726	56061810	NLRP5
19	56087366	56121295	ZNF787
19	56132599	56160893	ZNF444
19	56176008	56185775	GALP
19	56189570	56197920	ZSCAN5B
19	56202301	56209452	ZSCAN5C
19	56219670	56368383	ZSCAN5A
19	56272748	56310454	EDDM13
19	56375846	56393545	ZNF582
19	56397966	56436035	ZNF583
19	56439325	56478065	ZNF667
19	56507850	56530221	ZNF471
19	56538948	56556808	ZFP28
19	56567468	56588911	ZNF470
19	56595264	56626481	ZNF71
19	56643159	56657247	SMIM17
19	56661980	56671783	ZNF835
19	56774547	56840729	ZIM2
19	56810077	56840728	PEG3
19	57119138	57131926	USP29
19	57134096	57145202	ZIM3
19	57154021	57167443	DUXA
19	57191500	57222846	ZNF264
19	57230802	57235548	AURKC
19	57240632	57262728	ZNF805
19	57280051	57294069	ZNF460
19	57320472	57330770	ZNF543
19	57351307	57359898	ZNF304
19	57363477	57379565	ZNF547
19	57363551	57365405	TRAPPC2B
19	57363566	57398584	AC003002.1
19	57389850	57402992	ZNF548
19	57389884	57419994	AC003002.3
19	57394183	57438457	AC003002.2
19	57411163	57421939	ZNF17
19	57435325	57447101	ZNF749
19	57437970	57477536	AC004076.1
19	57454790	57457142	VN1R1
19	57466663	57477570	ZNF772
19	57487711	57496097	ZNF419
19	57487718	57517559	AC003005.1
19	57499915	57518404	ZNF773
19	57527325	57557542	ZNF549
19	57535257	57559863	ZNF550
19	57571566	57578911	ZNF416
19	57578456	57593890	ZIK1
19	57599885	57612722	ZNF530
19	57614233	57624724	ZNF134
19	57630395	57644041	ZNF211
19	57668935	57679152	ZSCAN4
19	57681969	57717301	ZNF551
19	57682045	57753575	AC003006.1
19	57697367	57709194	ZNF154
19	57719751	57727624	ZNF671
19	57746815	57758148	ZNF776
19	57769655	57819939	ZNF586
19	57803841	57814913	ZNF552
19	57819719	57858941	AC010522.1
19	57819721	57846238	ZNF587B
19	57848731	57889074	ZNF814
19	57849859	57865117	ZNF587
19	57876765	57916591	AC010326.2
19	57900296	57916610	ZNF417
19	57921884	57935393	ZNF418
19	57940833	57947706	ZNF256
19	57958437	57974534	C19orf18
19	57977053	58003349	ZNF606
19	58034025	58054631	ZSCAN1
19	58059239	58086310	ZNF135
19	58083838	58118427	ZSCAN18
19	58126248	58155110	ZNF329
19	58183029	58213562	ZNF274
19	58228594	58277495	ZNF544
19	58228914	58315183	AC020915.4
19	58278955	58302791	ZNF8
19	58305319	58315663	ERVK3-1
19	58326994	58342332	ZSCAN22
19	58345178	58353492	A1BG
19	58354357	58362848	ZNF497
19	58367618	58381030	ZNF837
19	58386400	58394806	RPS5
19	58396090	58397079	RNF225
19	58401504	58418327	ZNF584
19	58432814	58440153	ZNF132
19	58451611	58457833	ZNF324B
19	58467045	58475436	ZNF324
19	58474017	58481230	ZNF446
19	58479512	58512413	SLC27A5
19	58513530	58538911	ZBTB45
19	58544064	58550722	TRIM28
19	58551566	58555105	CHMP2A
19	58555712	58558954	UBE2M
19	58561931	58573575	MZF1
