GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
17	8706041	8770994	PIK3R6
17	8782228	8869029	PIK3R5
17	8924827	9147317	NTN1
17	9153788	9479908	STX8
17	9479944	9546764	CFAP52
17	9548015	9633004	USP43
17	9674751	9694614	DHRS7C
17	9705703	9725388	GSG1L2
17	9725523	9795416	GLP2R
17	9799637	9808588	RCVRN
17	9813926	10101868	GAS7
17	10204182	10276447	MYH13
17	10293639	10325267	MYH8
17	10346607	10372876	MYH4
17	10395624	10421859	MYH1
17	10424465	10453017	MYH2
17	10531843	10560626	MYH3
17	10575791	10601692	SCO1
17	10600911	10614875	ADPRM
17	10602332	10633633	TMEM220
17	10698230	10707416	TMEM238L
17	10725787	10741404	PIRT
17	11144530	11467380	SHISA6
17	11501787	11873065	DNAH9
17	11880756	11900792	ZNF18
17	11924146	12047147	MAP2K4
17	12569207	12672266	MYOCD
17	12692815	12894960	ARHGAP44
17	12894929	12921382	ELAC2
17	13397349	13505246	HS3ST3A1
17	13972807	14135053	COX10
17	14138990	14140179	CDRT15
17	14204398	14252721	HS3ST3B1
17	15133094	15168643	PMP22
17	15207128	15244949	TEKT3
17	15339332	15406922	CDRT4
17	15339338	15466875	TVP23C-CDRT4
17	15405578	15466909	TVP23C
17	15468798	15522826	CDRT1
17	15474805	15554967	AC005324.3
17	15531274	15587625	TRIM16
17	15602891	15624101	ZNF286A
17	15603006	15648092	AC005324.4
17	15635561	15652506	TBC1D26
17	15848231	15879060	ADORA2B
17	15879874	15903031	ZSWIM7
17	15903098	15948329	TTC19
17	15932471	16121499	NCOR1
17	16120505	16255111	PIGL
17	16245848	16256970	CENPV
17	16284112	16286059	UBB
17	16318885	16340317	TRPV2
17	16344891	16395507	LRRC75A
17	16450268	16472518	ZNF287
17	16524048	16557170	ZNF624
17	16592851	16681195	CCDC144A
17	16593575	16707767	AC098850.3
17	16833130	16875432	TNFRSF13B
17	16945859	17120993	MPRIP
17	17104309	17109647	PLD6
17	17105963	17140499	AC055811.2
17	17115526	17140502	FLCN
17	17149930	17184587	COPS3
17	17206649	17250977	NT5M
17	17380308	17396535	MED9
17	17397751	17399709	RASD1
17	17408877	17495022	PEMT
17	17584772	17714767	RAI1
17	17713713	17740325	SREBF1
17	17746825	17875736	TOM1L2
17	17876127	17920203	DRC3
17	17880723	17942523	ATPAF2
17	17942722	17971719	GID4
17	17991206	18011284	DRG2
17	18012020	18083116	MYO15A
17	18086392	18113268	ALKBH5
17	18128949	18148189	LLGL1
17	18148129	18162052	FLII
17	18163911	18169866	MIEF2
17	18174742	18218321	TOP3A
17	18218607	18231370	SMCR8
17	18231174	18266877	SHMT1
17	18281092	18292961	EVPLL
17	18380051	18398259	LGALS9C
17	18538319	18547740	TBC1D28
17	18570942	18585575	FOXO3B
17	18601311	18639431	TRIM16L
17	18647339	18682662	FBXW10
17	18684424	18710027	TVP23B
17	18743398	18834600	PRPSAP2
17	18853658	18925908	SLC5A10
17	18872102	18908077	FAM83G
17	18923986	18950950	GRAP
17	19030848	19062500	GRAPL
17	19041448	19041895	AC007952.1
17	19118928	19240028	EPN2
17	19122674	19125839	AC106017.1
17	19237621	19281506	B9D1
17	19281034	19286857	MAPK7
17	19286755	19290553	MFAP4
17	19314438	19320589	RNF112
17	19398698	19482347	SLC47A1
17	19551449	19589073	ALDH3A2
17	19581601	19622292	SLC47A2
17	19641297	19652256	ALDH3A1
17	19674142	19771249	ULK2
17	19807615	19881656	AKAP10
17	19912657	20222339	SPECC1
17	20352708	20370852	LGALS9B
17	20483037	20484224	CDRT15L2
17	20739760	20799453	CCDC144NL
17	20902909	20947073	USP22
17	21026677	21096578	DHRS7B
17	21100593	21117937	TMEM11
17	21142183	21156722	NATD1
17	21187984	21218544	MAP2K3
17	21279669	21323182	KCNJ12
17	21729601	21731762	UBBP4
17	22022437	22023989	MTRNR2L1
17	25621102	25642952	WSB1
17	25783496	25953464	KSR1
17	25950390	25967803	AC015688.4
17	25956824	25976586	LGALS9
17	26083792	26127555	NOS2
17	26125832	26220391	AC005697.1
17	26205340	26221778	LYRM9
17	26368763	26523407	NLK
17	26646226	26655711	TMEM97
17	26655351	26662515	IFT20
17	26662628	26674035	TNFAIP1
17	26673659	26684550	POLDIP2
17	26684665	26690705	TMEM199
17	26691290	26692265	SEBOX
17	26691310	26695033	AC002094.3
17	26691378	26731067	SARM1
17	26694305	26700110	VTN
17	26721661	26734215	SLC46A1
17	26782770	26941215	AC005726.1
17	26800311	26824799	SLC13A2
17	26833261	26865914	FOXN1
17	26873725	26879686	UNC119
17	26880401	26898812	PIGS
17	26900133	26903966	ALDOC
17	26904583	26926043	SPAG5
17	26934982	26941218	RSKR
17	26941464	26972472	KIAA0100
17	26975364	26989207	SDF2
17	26989216	27029697	SUPT6H
17	27030215	27038872	PROCA1
17	27041299	27045447	RAB34
17	27047003	27051377	RPL23A
17	27051366	27054953	TLCD1
17	27052915	27070473	NEK8
17	27071023	27077974	TRAF4
17	27082996	27182250	FAM222B
17	27182028	27188079	ERAL1
17	27206353	27224751	FLOT2
17	27224799	27230097	DHRS13
17	27232268	27278789	PHF12
17	27277531	27384234	PIPOX
17	27281919	27333458	SEZ6
17	27398142	27507430	MYO18A
17	27400539	27405875	TIAF1
17	27573881	27581512	CRYBA1
17	27582857	27621166	NUFIP2
17	27717482	27878922	TAOK1
17	27887565	27894055	ABHD15
17	27893070	27900175	TP53I13
17	27900487	27921072	GIT1
17	27916787	27941779	ANKRD13B
17	27941774	27949925	CORO6
17	27952956	28257294	SSH2
17	28256218	28435470	EFCAB5
17	28442539	28513493	NSRP1
17	28521337	28563020	SLC6A4
17	28575221	28619074	BLMH
17	28643351	28661077	TMIGD1
17	28705945	28797007	CPD
17	28804380	28854610	GOSR1
17	29096406	29151710	CRLF3
17	29158984	29222887	ATAD5
17	29224354	29233256	TEFM
17	29233362	29286340	ADAP2
17	29298002	29326929	RNF135
17	29421945	29709134	NF1
17	29599031	29624557	OMG
17	29630788	29641123	EVI2B
17	29632231	29645849	AC134669.1
17	29644578	29648902	EVI2A
17	29718693	29865230	RAB11FIP4
17	30178890	30186310	COPRS
17	30187923	30228727	UTP6
17	30264026	30328057	SUZ12
17	30334891	30380523	LRRC37B
17	30469473	30580393	RHOT1
17	30506379	30506885	AC116407.2
17	30592851	30651678	RHBDL3
17	30651584	30677042	C17orf75
17	30677136	30708905	ZNF207
17	30771397	30810337	PSMD11
17	30814011	30818271	CDK5R1
17	30819540	31204195	MYO1D
17	31254928	31272124	TMEM98
17	31297394	31324895	SPACA3
17	31340105	32501983	ASIC2
17	32582237	32584222	CCL2
17	32597240	32599261	CCL7
17	32612761	32615353	CCL11
17	32646454	32648421	CCL8
17	32683499	32685629	CCL13
17	32687347	32690252	CCL1
17	32906506	32966337	TMEM132E
17	33254878	33308097	CCT6B
17	33288559	33290796	ZNF830
17	33307531	33336762	LIG3
17	33333009	33416338	RFFL
17	33338368	33448512	AC004223.3
17	33419227	33448541	RAD51D
17	33448634	33457751	FNDC8
17	33455749	33469323	NLE1
17	33474836	33516364	UNC45B
17	33519539	33521542	SLC35G3
17	33570090	33600674	SLFN5
17	33677324	33700720	SLFN11
17	33738079	33760302	SLFN12
17	33762115	33775856	SLFN13
17	33791268	33849398	SLFN12L
17	33875144	33885117	SLFN14
17	33901814	33905882	PEX12
17	33905065	34053432	AP2B1
17	34040810	34191619	TAF15
17	34058658	34070540	RASL10B
17	34071530	34079897	GAS2L2
17	34083268	34122711	MMP28
17	34087906	34092098	C17orf50
17	34181950	34195895	HEATR9
17	34198495	34207797	CCL5
17	34245070	34257777	RDM1
17	34261522	34270717	LYZL6
17	34303529	34308533	CCL16
17	34310324	34314040	CCL14
17	34310692	34328667	CCL15-CCL14
17	34323476	34328592	CCL15
17	34340096	34345009	CCL23
17	34391632	34399392	CCL18
17	34415602	34417515	CCL3
17	34431220	34433014	CCL4
17	34493061	34503996	TBC1D3B
17	34493120	34503952	TBC1D3E
17	34522268	34524157	CCL3L3
17	34538310	34540280	CCL4L1
17	34580902	34592001	TBC1D3I
17	34581091	34592039	TBC1D3D
17	34623842	34625731	CCL3L1
17	34639793	34641846	CCL4L2
17	34745936	34808104	TBC1D3G
17	34746119	34756993	TBC1D3H
17	34746236	34756991	TBC1D3C
17	34842473	34855154	ZNHIT3
17	34851477	34899284	MYO19
17	34890814	34895159	PIGW
17	34900761	34946278	GGNBP2
17	34948309	34957233	DHRS11
17	34958012	34965400	MRM1
17	35294084	35301912	LHX1
17	35306254	35414171	AATF
17	35441927	35766927	ACACA
17	35732927	35749662	C17orf78
17	35766977	35839830	TADA2A
17	35849997	35873603	DUSP14
17	35874910	35969520	SYNRG
17	35969787	36003475	DDX52
17	36046434	36105096	HNF1B
17	36283960	36294909	TBC1D3K
17	36283971	36294915	TBC1D3F
17	36337528	36348609	TBC1D3L
17	36337711	36358166	TBC1D3
17	36452989	36479100	MRPL45
17	36481413	36499730	GPR179
17	36507727	36561846	SOCS7
17	36575523	36668621	ARHGAP23
17	36686266	36762205	SRCIN1
17	36827956	36831210	EPOP
17	36861526	36886048	MLLT6
17	36884086	36884451	AC006449.1
17	36886594	36891858	CISD3
17	36890151	36906070	PCGF2
17	36908994	36920478	PSMB3
17	36921942	36956379	PIP4K2B
17	36956694	36981608	CWC25
17	36991341	36997708	C17orf98
17	37004113	37010017	RPL23
17	37026112	37078023	LASP1
17	37081421	37085637	LINC00672
17	37092685	37123656	FBXO47
17	37219566	37310647	PLXDC1
17	37313147	37323737	ARL5C
17	37329706	37353956	CACNB1
17	37356536	37360985	RPL19
17	37366794	37382198	STAC2
17	37408916	37558776	FBXL20
17	37560538	37607525	MED1
17	37617739	37721160	CDK12
17	37759789	37766030	NEUROD2
17	37782993	37792879	PPP1R1B
17	37793343	37820454	STARD3
17	37820440	37822808	TCAP
17	37824234	37826728	PNMT
17	37827375	37853050	PGAP3
17	37844167	37886679	ERBB2
17	37884749	37886785	MIEN1
17	37894180	37903544	GRB7
17	37913971	38020565	IKZF3
17	38024417	38034149	ZPBP2
17	38060848	38076107	GSDMB
17	38077294	38083854	ORMDL3
17	38097727	38100987	LRRC3C
17	38109516	38134021	GSDMA
17	38137060	38154212	PSMD3
17	38171614	38174066	CSF3
17	38175350	38217468	MED24
17	38214543	38250120	THRA
17	38249046	38256842	NR1D1
17	38278224	38293170	MSL1
17	38296571	38328424	CASC3
17	38333263	38351908	RAPGEFL1
17	38375556	38440388	WIPF2
17	38444131	38460909	CDC6
17	38465432	38513895	RARA
17	38516904	38520989	GJD3
17	38544777	38574148	TOP2A
17	38599702	38613977	IGFBP4
17	38632080	38657875	TNS4
17	38710021	38721724	CCR7
17	38781214	38804906	SMARCE1
17	38783608	38821393	AC073508.2
17	38810917	38821433	KRT222
17	38854243	38860004	KRT24
17	38904273	38911583	KRT25
17	38922490	38928414	KRT26
17	38933060	38938802	KRT27
17	38948448	38956211	KRT28
17	38974369	38978866	KRT10
17	39017555	39023475	KRT12
17	39032141	39041494	KRT20
17	39078948	39093886	KRT23
17	39114669	39123200	KRT39
17	39133968	39143387	KRT40
17	39149682	39150416	KRTAP3-3
17	39155445	39156158	KRTAP3-2
17	39164773	39175576	KRTAP3-1
17	39182278	39183460	KRTAP1-5
17	39185949	39186356	KRTAP1-4
17	39190136	39191126	KRTAP1-3
17	39196793	39197702	KRTAP1-1
17	39202793	39203568	KRTAP2-1
17	39210750	39211482	KRTAP2-2
17	39215492	39216366	KRTAP2-3
17	39221368	39222131	KRTAP2-4
17	39240402	39241393	KRTAP4-7
17	39253233	39254393	KRTAP4-8
17	39257754	39258461	KRTAP4-16
17	39261584	39262740	KRTAP4-9
17	39273433	39274625	KRTAP4-11
17	39279343	39280434	KRTAP4-12
17	39295685	39296739	KRTAP4-6
17	39305176	39306077	KRTAP4-5
17	39315901	39317000	KRTAP4-4
17	39323483	39324473	KRTAP4-3
17	39333698	39334473	KRTAP4-2
17	39340354	39341594	KRTAP4-1
17	39346139	39346891	KRTAP9-1
17	39382900	39383904	KRTAP9-2
17	39388701	39389706	KRTAP9-3
17	39394251	39395256	KRTAP9-8
17	39405939	39406905	KRTAP9-4
17	39411636	39412616	KRTAP9-9
17	39421591	39422893	KRTAP9-6
17	39431911	39432949	KRTAP9-7
17	39458078	39459103	KRTAP29-1
17	39463952	39465505	KRTAP16-1
17	39471164	39471962	KRTAP17-1
17	39502344	39507080	KRT33A
17	39519750	39526065	KRT33B
17	39533902	39538655	KRT34
17	39549973	39553860	KRT31
17	39576799	39580837	KRT37
17	39592698	39597173	KRT38
17	39616063	39623681	KRT32
17	39632941	39637392	KRT35
17	39642388	39648798	KRT36
17	39657233	39661957	KRT13
17	39669997	39678781	KRT15
17	39679869	39684560	KRT19
17	39722088	39728311	KRT9
17	39738531	39743147	KRT14
17	39766030	39772151	KRT16
17	39775694	39781094	KRT17
17	39845137	39848920	EIF1
17	39868583	39872221	GAST
17	39873994	39890896	HAP1
17	39910856	39943183	JUP
17	39958199	39968856	P3H4
17	39968932	39979469	FKBP10
17	39981309	39992512	NT5C3B
17	39991937	40004636	KLHL10
17	40004770	40021676	KLHL11
17	40023170	40086795	ACLY
17	40086870	40118521	TTC25
17	40118781	40129758	CNP
17	40128453	40173394	DNAJC7
17	40163400	40177662	NKIRAS2
17	40177594	40250497	ZNF385C
17	40190250	40202619	C17orf113
17	40253422	40264732	DHX58
17	40265129	40273385	KAT2A
17	40271692	40306934	AC099811.2
17	40274822	40275370	HSPB9
17	40276994	40307062	RAB5C
17	40308909	40333160	KCNH4
17	40336078	40337470	HCRT
17	40340817	40346550	GHDC
17	40351186	40428725	STAT5B
17	40439565	40463961	STAT5A
17	40465342	40540586	STAT3
17	40554467	40575274	CAVIN1
17	40610862	40674629	ATP6V0A1
17	40688259	40696467	NAGLU
17	40701232	40707231	HSD17B1
17	40713485	40718295	COASY
17	40719086	40725257	MLX
17	40724333	40729849	PSMC3IP
17	40731531	40762641	RETREG3
17	40761701	40767256	TUBG1
17	40811302	40819024	TUBG2
17	40819932	40829012	PLEKHH3
17	40830907	40835935	CCR10
17	40834549	40852011	CNTNAP1
17	40852293	40897067	EZH1
17	40910465	40915059	RAMP2
17	40925467	40931617	VPS25
17	40932628	40949084	WNK4
17	40947165	40950722	COA3
17	40950818	40963605	CNTD1
17	40962152	40985367	BECN1
17	40976402	40995777	PSME3
17	40996597	41002724	AOC2
17	41003201	41010147	AOC3
17	41052814	41066455	G6PC
17	41102543	41116515	AARSD1
17	41102543	41132545	PTGES3L-AARSD1
17	41120105	41132450	PTGES3L
17	41132582	41145707	RUNDC1
17	41150290	41154976	RPL27
17	41158742	41166473	IFI35
17	41166624	41177140	VAT1
17	41177248	41184058	RND2
17	41196312	41322262	BRCA1
17	41322498	41363708	NBR1
17	41363854	41372061	TMEM106A
17	41476361	41478505	ARL4D
17	41561233	41687706	DHX8
17	41605212	41656988	ETV4
17	41717757	41739290	MEOX1
17	41831106	41836159	SOST
17	41843493	41856345	DUSP3
17	41857803	41864988	CFAP97D1
17	41878167	41910538	MPP3
17	41924516	41941007	CD300LG
17	41952725	41987079	MPP2
17	42018172	42019836	PPY
17	42030106	42081837	PYY
17	42081990	42086436	NAGS
17	42088556	42101314	TMEM101
17	42112003	42144987	LSM12
17	42148103	42153712	G6PC3
17	42154114	42201070	HDAC5
17	42219274	42239844	C17orf53
17	42247815	42256452	ASB16
17	42264338	42269297	TMUB2
17	42269173	42277481	ATXN7L3
17	42282401	42298994	UBTF
17	42325758	42345509	SLC4A1
17	42385781	42396038	RUNDC3A
17	42396993	42402238	SLC25A39
17	42422614	42430474	GRN
17	42430583	42441221	FAM171A2
17	42449548	42467017	ITGA2B
17	42472649	42580798	GPATCH8
17	42634852	42638630	FZD2
17	42733772	42767676	MEIOC
17	42750437	42767147	CCDC43
17	42785976	42829632	DBF4B
17	42836356	42859214	ADAM11
17	42875816	42908184	GJC1
17	42923721	42927844	HIGD1B
17	42927316	42976813	EFTUD2
17	42976510	42982758	CCDC103
17	42977080	42982758	FAM187A
17	42980527	42994305	GFAP
17	43002077	43025141	KIF18B
17	43037061	43045671	C1QL1
17	43100708	43138477	DCAKD
17	43128978	43186384	NMT1
17	43186327	43210721	PLCD3
17	43209967	43221548	ACBD4
17	43225869	43229468	HEXIM1
17	43238067	43247407	HEXIM2
17	43298811	43324686	FMNL1
17	43331760	43339461	SPATA32
17	43340486	43394395	MAP3K14
17	43471268	43511787	ARHGAP27
17	43513266	43568115	PLEKHM1
17	43697710	43913192	LINC02210-CRHR1
17	43861646	43913194	CRHR1
17	43922247	43924433	SPPL2C
17	43971748	44105700	MAPT
17	44076616	44077060	STH
17	44107282	44302755	KANSL1
17	44352150	44439163	ARL17B
17	44370099	44415160	LRRC37A
17	44588877	44633016	LRRC37A2
17	44594068	44657048	ARL17A
17	44668035	44834830	NSF
17	44839872	44910520	WNT3
17	44910567	44964096	WNT9B
17	45000441	45052890	GOSR2
17	45000499	45127298	AC005670.2
17	45055522	45056619	RPRML
17	45195069	45266788	CDC27
17	45277812	45301045	MYL4
17	45331212	45389182	ITGB3
17	45331263	45421658	AC068234.1
17	45400656	45518678	EFCAB13
17	45600308	45700642	NPEPPS
17	45726842	45762871	KPNB1
17	45771447	45789416	TBKBP1
17	45810602	45823488	TBX21
17	45884738	45899200	OSBPL7
17	45900638	45908907	MRPL10
17	45909000	45915085	LRRC46
17	45915058	45918655	SCRN2
17	45922274	45933240	SP6
17	45973516	46006323	SP2
17	46018872	46026674	PNPO
17	46029333	46035249	PRR15L
17	46045176	46059147	CDK5RAP3
17	46103533	46115392	COPZ2
17	46125691	46138907	NFE2L1
17	46147414	46178840	CBX1
17	46180719	46200436	SNX11
17	46210804	46507637	SKAP1
17	46605888	46608373	HOXB1
17	46618256	46622351	HOXB2
17	46626232	46682274	HOXB3
17	46652869	46655712	HOXB4
17	46668619	46671323	HOXB5
17	46673113	46682354	HOXB6
17	46684594	46710934	HOXB7
17	46688739	46692654	HOXB8
17	46698518	46703720	HOXB9
17	46799081	46799880	PRAC1
17	46800547	46802120	PRAC2
17	46802125	46806540	HOXB13
17	46839597	46894576	TTLL6
17	46908350	46943884	CALCOCO2
17	46970127	46973233	ATP5MC1
17	46985769	47006418	UBE2Z
17	47006678	47022204	SNF8
17	47035916	47045958	GIP
17	47074747	47133507	IGF2BP1
17	47209822	47254202	B4GALNT2
17	47280153	47287936	GNGT2
17	47287773	47300587	ABI3
17	47300724	47308128	PHOSPHO1
17	47366568	47439835	ZNF652
17	47481411	47492267	PHB
17	47572655	47592370	NGFR
17	47653220	47661189	NXPH3
17	47676246	47755525	SPOP
17	47778296	47786376	SLC35B1
17	47787694	47866542	FAM117A
17	47866043	47912388	KAT7
17	47915671	47925379	TAC4
17	48046334	48052323	DLX4
17	48067369	48072588	DLX3
17	48133332	48167845	ITGA3
17	48172101	48189516	PDK2
17	48187404	48207246	SAMD14
17	48211101	48228038	PPP1R9B
17	48241575	48253289	SGCA
17	48260650	48278993	COL1A1
17	48348767	48358846	TMEM92
17	48423487	48440499	XYLT2
17	48445218	48450568	MRPL27
17	48450581	48458844	EME1
17	48452420	48474884	LRRC59
17	48503519	48552206	ACSF2
17	48541857	48546267	CHAD
17	48556221	48563335	RSAD1
17	48585745	48608862	MYCBPAP
17	48610043	48621111	EPN3
17	48620419	48633213	SPATA20
17	48638076	48704835	CACNA1G
17	48712138	48769614	ABCC3
17	48770559	48785275	ANKRD40
17	48796926	48833580	LUC7L3
17	48838390	48844918	ANKRD40CL
17	48912011	48919714	WFIKKN2
17	48939584	48945339	TOB1
17	49039535	49198229	SPAG9
17	49230897	49239789	NME1
17	49230951	49249105	NME1-NME2
17	49242796	49249108	NME2
17	49254786	49337524	MBTD1
17	49337907	49375297	UTP18
17	49707674	50237377	CA10
17	51900288	51902554	KIF2B
17	52976748	53039317	TOM1L1
17	53029263	53046146	COX11
17	53046088	53250993	STXBP4
17	53342321	53402548	HLF
17	53469983	53499285	MMD
17	53525794	53588805	SMIM36
17	53796988	53809482	TMEM100
17	53828412	53920191	PCTP
17	53959662	54589020	ANKFN1
17	54671060	54672959	NOG
17	54869274	54916134	C17orf67
17	54911468	54946928	DGKE
17	54913748	54991441	TRIM25
17	55015560	55038411	COIL
17	55055466	55084129	SCPEP1
17	55162453	55198707	AKAP1
17	55333212	55762050	MSI2
17	55821856	55822660	CCDC182
17	55912142	55927417	MRPS23
17	55938604	56032773	CUEDC1
17	56048908	56065620	VEZF1
17	56066399	56084607	AC015813.2
17	56078280	56084707	SRSF1
17	56160780	56172903	DYNLL2
17	56225810	56236916	OR4D1
17	56244343	56248772	OR4D2
17	56270087	56282535	EPX
17	56282798	56296966	MKS1
17	56295909	56345879	LPO
17	56347216	56358296	MPO
17	56378589	56406156	TSPOAP1
17	56422536	56430454	SUPT4H1
17	56422567	56494956	AC004687.2
17	56429861	56494956	RNF43
17	56497528	56565769	HSF5
17	56566890	56595266	MTMR4
17	56597611	56621729	SEPTIN4
17	56634039	56769416	TEX14
17	56737785	56769379	AC011195.2
17	56769934	56812972	RAD51C
17	56833215	57062540	PPM1E
17	57059999	57184282	TRIM37
17	57187218	57232621	SKA2
17	57232860	57282066	PRR11
17	57274927	57292587	AC099850.2
17	57286761	57292608	SMG8
17	57297828	57353331	GDPD1
17	57409016	57479090	YPEL2
17	57642919	57685706	DHX40
17	57697050	57774317	CLTC
17	57751997	57784987	PTRH2
17	57784553	57919616	VMP1
17	57936840	57970306	TUBD1
17	57970407	58027935	RPS6KB1
17	58018269	58050462	AC005702.1
17	58029601	58042122	RNFT1
17	58120555	58156292	HEATR6
17	58227303	58248260	CA4
17	58254688	58499831	USP32
17	58469790	58508787	C17orf64
17	58520519	58603603	APPBP2
17	58677544	58743641	PPM1D
17	58754814	59470199	BCAS3
17	59477204	59486827	TBX2
17	59529765	59562471	TBX4
17	59667782	59668580	NACA2
17	59758627	59940882	BRIP1
17	59942728	60005377	INTS2
17	60019966	60142639	MED13
17	60349848	60360276	RP11-51L5.7
17	60421302	60493840	EFCAB3
17	60501228	60528183	METTL2A
17	60536019	60692842	TLK2
17	60705031	60770958	MRC2
17	60778675	60885705	MARCH10
17	61086917	61505060	TANC2
17	61509665	61523715	CYB561
17	61554422	61575741	ACE
17	61562184	61599209	AC113554.1
17	61600695	61626338	KCNH6
17	61627838	61671641	DCAF7
17	61678241	61685725	TACO1
17	61699775	61773663	MAP3K3
17	61759696	61819346	STRADA
17	61773248	61778532	LIMD2
17	61780205	61829457	AC046185.1
17	61822615	61853711	CCDC47
17	61850963	61896677	DDX42
17	61896793	61907372	FTSJ3
17	61904512	61909386	PSMC5
17	61909441	61920425	SMARCD2
17	61949372	61951126	CSH2
17	61957575	61959304	GH2
17	61972269	61974021	CSH1
17	61986957	61996198	CSHL1
17	61994560	61996199	GH1
17	61994563	62008745	AC127029.3
17	62006100	62009714	CD79B
17	62015914	62050278	SCN4A
17	62075711	62081664	PRR29
17	62079954	62097994	ICAM2
17	62116502	62208179	ERN1
17	62224587	62340661	TEX2
17	62461569	62464760	MILR1
17	62473902	62493172	POLG2
17	62494372	62504317	DDX5
17	62502983	62538579	CEP95
17	62538400	62658425	SMURF2
17	62850430	62915598	LRRC37A3
17	63005407	63052858	GNA13
17	63096930	63223821	RGS9
17	63524681	63557766	AXIN2
17	63534220	63637151	AC004805.1
17	63631655	64188251	CEP112
17	64208151	64252643	APOH
17	64298731	64806861	PRKCA
17	64831235	64881603	CACNG5
17	64960823	65029514	CACNG4
17	65040670	65052913	CACNG1
17	65066560	65242105	HELZ
17	65334032	65362721	PSMD12
17	65373397	65693377	PITPNC1
17	65714047	65740647	NOL11
17	65821619	65980494	BPTF
17	65987217	65992547	C17orf58
17	66031824	66042970	KPNA2
17	66244071	66253305	AMZ2
17	66255323	66418872	ARSG
17	66263167	66287408	SLC16A6
17	66417089	66453654	WIPI1
17	66507921	66547460	PRKAR1A
17	66531254	66597508	FAM20A
17	66863430	66951533	ABCA8
17	66970629	67057090	ABCA9
17	67074843	67138036	ABCA6
17	67143355	67240987	ABCA10
17	67240452	67323385	ABCA5
17	67410838	67550006	MAP2K6
17	68049570	68131749	KCNJ16
17	68164814	68176189	KCNJ2
17	70117161	70122557	SOX9
17	70642088	71088851	SLC39A11
17	71161149	71172772	SSTR2
17	71188771	71204646	COG1
17	71203492	71232892	FAM104A
17	71228372	71245086	C17orf80
17	71244588	71258491	CPSF4L
17	71279763	71308144	CDC42EP4
17	71330523	71640584	SDK2
17	72199721	72206794	RPL38
17	72209710	72258159	TTYH2
17	72270373	72311023	DNAI2
17	72322349	72351959	KIF19
17	72352555	72358007	BTBD17
17	72363546	72368761	GPR142
17	72420990	72447792	GPRC5C
17	72462538	72480933	CD300A
17	72517313	72527614	CD300LB
17	72537212	72542254	CD300C
17	72575504	72588422	CD300LD
17	72606024	72619877	CD300E
17	72666717	72743474	RAB37
17	72690450	72709117	CD300LF
17	72744767	72765492	SLC9A3R1
17	72766668	72772506	NAT9
17	72772622	72835918	TMEM104
17	72838162	72857627	GRIN2C
17	72858619	72869156	FDXR
17	72873431	72889879	FADS6
17	72912175	72919351	USH1G
17	72920370	72930007	OTOP2
17	72931897	72946087	OTOP3
17	72946837	72969261	HID1
17	72983727	73001895	CDR2L
17	73008765	73017356	MRPL58
17	73028670	73061984	KCTD2
17	73034958	73043080	ATP5PD
17	73083822	73102257	SLC16A5
17	73106047	73126367	ARMC7
17	73126320	73127852	NT5C
17	73131343	73164376	JPT1
17	73161681	73179054	SUMO2
17	73201754	73231853	NUP85
17	73232694	73258444	GGA3
17	73257755	73262457	MRPS7
17	73262309	73267308	MIF4GD
17	73269062	73285591	SLC25A19
17	73314157	73401790	GRB2
17	73437240	73496533	TMEM94
17	73496342	73511618	CASKIN2
17	73512141	73520816	TSEN54
17	73521161	73571289	LLGL2
17	73584139	73622929	MYO15B
17	73622925	73663269	RECQL5
17	73629514	73637484	SMIM5
17	73642323	73644055	SMIM6
17	73663331	73704142	SAP30BP
17	73717408	73753899	ITGB4
17	73747675	73761317	GALK1
17	73772515	73781974	H3F3B
17	73780887	73821880	UNK
17	73823306	73840798	UNC13D
17	73841780	73852588	WBP2
17	73870245	73874662	TRIM47
17	73876416	73893032	TRIM65
17	73894724	73901494	MRPL38
17	73894726	73926210	AC087289.3
17	73905655	73937221	FBF1
17	73937588	73975258	ACOX1
17	73975312	74002080	TEN1-CDK3
17	73975321	73996667	TEN1
17	73996987	74002080	CDK3
17	74000583	74023533	EVPL
17	74034856	74068598	SRP68
17	74068042	74079747	ZACN
17	74070862	74073618	GALR2
17	74077097	74117657	EXOC7
17	74132414	74137326	FOXJ1
17	74138546	74236574	RNF157
17	74261429	74267379	UBALD2
17	74270130	74304079	QRICH2
17	74305559	74380602	PRPSAP1
17	74372665	74383941	SPHK1
17	74385537	74449234	UBE2O
17	74449433	74466199	AANAT
17	74466973	74497872	RHBDF2
17	74523438	74547257	CYGB
17	74523668	74549660	PRCD
17	74559792	74566626	AC015802.6
17	74561459	74583038	ST6GALNAC2
17	74620843	74639868	ST6GALNAC1
17	74668633	74707098	MXRA7
17	74708914	74722881	JMJD6
17	74722912	74730018	METTL23
17	74729060	74734604	AC005837.2
17	74730197	74733456	SRSF2
17	74731947	74777531	MFSD11
17	74864538	74946475	MGAT5B
17	75084831	75213183	SEC14L1
17	75276651	75496678	SEPTIN9
17	75955322	76104916	TNRC6C
17	76106539	76128488	TMC6
17	76126851	76139049	TMC8
17	76142434	76162258	C17orf99
17	76164639	76169608	SYNGR2
17	76170172	76183314	TK1
17	76183398	76203782	AFMID
17	76210267	76221717	BIRC5
17	76227391	76237068	TMEM235
17	76352859	76356158	SOCS3
17	76374730	76421195	PGS1
17	76419778	76573476	DNAH17
